insert_time,xpath,datatype,group_lv1,group_lv2,sub_xpath,value
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[2]/p[9]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[2]/p[9]/a[2],https://www.books.com.tw/web/sys_midm/mammybaby/0221?loc=menu_th_308_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[2]/p[9]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[2]/p[9]/a[2],奶瓶 / 奶嘴
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[2]/p[9]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[2]/p[9]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4/a,https://www.books.com.tw/web/mammybaby_topm_18?loc=menu_sec_78_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4/a,益智桌遊
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[2]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[2]/a,https://www.books.com.tw/web/mammybaby_topm_22?loc=menu_sec_79_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[2]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[2]/a,樂高 / 積木 / 拼圖
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[2]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[2]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[3]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[3]/a,https://www.books.com.tw/web/mammybaby_topm_17?loc=menu_sec_80_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[3]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[3]/a,兒童玩具
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[3]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[3]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[4],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[4],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/h4[4],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/h4[4],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a,https://www.books.com.tw/web/sys_botm/mammybaby/1801?loc=menu_th_312_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a,桌上遊戲
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a[2],https://www.books.com.tw/web/sys_botm/mammybaby/1803?loc=menu_th_312_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a[2],大富翁
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a[3],https://www.books.com.tw/web/sys_botm/mammybaby/1804?loc=menu_th_312_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a[3],棋類撲克
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[10]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[10]/a,https://www.books.com.tw/web/sys_midm/mammybaby/1734?loc=menu_th_345_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[10]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[10]/a,小汽車
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[10]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[10]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[10]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[10]/a[2],https://www.books.com.tw/web/sys_midm/mammybaby/1729?loc=menu_th_345_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[10]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[10]/a[2],家家酒 / 娃娃
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[10]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[10]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[11]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[11]/a,https://www.books.com.tw/web/sys_midm/mammybaby/1736?loc=menu_th_346_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[11]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[11]/a,玩具槍 / 模型 / 遙控
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[11]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[11]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[12]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[12]/a,https://www.books.com.tw/web/sys_botm/mammybaby/173543?loc=menu_th_347_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[12]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[12]/a,蠟筆小新
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[12]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[12]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[12]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[12]/a[2],https://www.books.com.tw/web/sys_botm/mammybaby/173401?loc=menu_th_347_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[12]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[12]/a[2],TOMICA
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[12]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[12]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[13],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[13],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[13],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[13],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[14],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[14],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[14],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[14],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[15],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[15],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[15],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[15],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[16],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[16],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[16],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[16],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[2]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[2]/a,https://www.books.com.tw/web/sys_brand/0/0000009097?loc=menu_th_313_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[2]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[2]/a,2Plus
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[2]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[2]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[2]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[2]/a[2],https://www.books.com.tw/web/sys_brand/0/0000004265?loc=menu_th_313_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[2]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[2]/a[2],新天鵝堡
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[2]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[2]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[3]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[3]/a,https://www.books.com.tw/web/sys_brand/0/0000011378?loc=menu_th_314_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[3]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[3]/a,Gokids
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[3]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[3]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[3]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[3]/a[2],https://www.books.com.tw/web/sys_brand/0/0000009562?loc=menu_th_314_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[3]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[3]/a[2],MATTEL
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[3]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[3]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[4],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[4],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[4],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[4],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[5]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[5]/a,https://www.books.com.tw/web/sys_midm/mammybaby/2201?loc=menu_th_328_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[5]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[5]/a,LEGO 樂高
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[5]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[5]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[6]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[6]/a,https://www.books.com.tw/web/sys_botm/mammybaby/220201?loc=menu_th_329_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[6]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[6]/a,幼兒學習拼圖
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[6]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[6]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[7]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[7]/a,https://www.books.com.tw/web/sys_midm/mammybaby/2203?loc=menu_th_330_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[7]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[7]/a,積木.微型積木
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[7]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[7]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[8],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[8],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[8],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[8],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[9]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[9]/a,https://www.books.com.tw/web/sys_midm/mammybaby/1735?loc=menu_th_344_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[9]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[9]/a,卡通玩具
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[9]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[9]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[9]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[9]/a[2],https://www.books.com.tw/web/sys_midm/mammybaby/1739?loc=menu_th_344_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[9]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[9]/a[2],木質玩具
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[3]/p[9]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[3]/p[9]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[4]/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[4]/div/a,https://activity.books.com.tw/crosscat/show/A00000051917/1?loc=menu_ad_007
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[4]/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[4]/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[4]/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[4]/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[4]/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[4]/div/a/img,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/fashion/h/2022/07/0701fun_189423.jpg&v=62bbd141k&w=&h=
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/div/div[4]/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[8]/div/div[4]/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/h3/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul/li[8],/h3/a,https://www.books.com.tw/web/clean?loc=menu_6_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/h3/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul/li[8],/h3/a,日用品
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/h3/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul/li[8],/h3/a,日用品
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/h3/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul/li[8],/h3/a[2],https://www.books.com.tw/web/mammybaby?loc=menu_6_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/h3/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul/li[8],/h3/a[2],婦幼玩具
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[8]/h3/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul/li[8],/h3/a[2],婦幼玩具
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4/a,https://www.books.com.tw/web/fashion_topm_01?loc=menu_sec_83_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4/a,流行服飾
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[2]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[2]/a,https://www.books.com.tw/web/fashion_topm_02?loc=menu_sec_84_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[2]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[2]/a,設計師服飾
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[2]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[2]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[3]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[3]/a,https://www.books.com.tw/web/fashion_topm_21?loc=menu_sec_85_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[3]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[3]/a,機能服/運動服/配件
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[3]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[3]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[4]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[4]/a,https://www.books.com.tw/web/fashion_topm_15?loc=menu_sec_86_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[4]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[4]/a,內衣/睡衣/塑身衣
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[4]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[4]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[5]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[5]/a,https://www.books.com.tw/web/fashion?loc=menu_sec_87_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[5]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[5]/a,✰本月▪新品✰
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/h4[5]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/h4[5]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a,https://www.books.com.tw/web/fashion_topm_01?loc=menu_th_176_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a,女裝
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a[2],https://www.books.com.tw/web/sys_midm/fashion/0101?loc=menu_th_176_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a[2],女上衣
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[9]/div/div/p/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[9]/div/div/p/a[3],https://www.books.com.tw/web/sys_botm/fashion/010110?loc=menu_th_176_003
